NPSN,Nama_sekolah,Kota,,Kelurahan,Kecamatan,,Alamat lengkap,No.Telp,Website,RT dan RW,Kode Pos,Alamat,,,,,Jenjang,Kurikulum,Akreditasi,Kurikulum,Kepala Sekolah,Operator,Peserta Didik,No.Telp,Tanggal SK Operasional,Tanggal SK Pendirian,Umur,NPYP,Yayasan,Jumlah Sekolah Naungan Yayasan,Grade Yayasan Sekolah,Harga Tanah Pasaran per kecamatan,luas tanah,estimasi harga tanah sekolah,Rombel,Guru,Pegawai,R.Kelas,R.Lab,R.Perpus,meter listrik,per kWh,tarif per kWh,harga_listrik_per_bulan,is_website,is_agama,is_surabaya,SPP,Prediksi SPP
20563574,TK DHARMA WANITA PERSATUAN TAMBAKREJO,Kab. Sidoarjo,Sidoarjo,Tambak Rejo,Kec. Waru,Waru,"Jl. Gg. Sekolahan No.20, Tambak Rejo, Kec. Waru, Kab. Sidoarjo, Jawa Timur 61256",0318670201,-,4 / 8,61256,GG. SEKOLAHAN NO.20,GG. SEKOLAHAN NO.20,Gg. Sekolahan No.20,Gg. Sekolahan No.20,Jl. Gg. Sekolahan No.20,TK,Kurikulum Merdeka,B,Kurikulum Merdeka,RIF ATUL MUCHIBBAH,ika rahmatika,132,8670201,2020,1986,39,AX2059,YAYASAN DHARMA WANITA PERSATUAN SIDOARJO,346,2,7530000,350,2635500000,8,8,3,4,0,1,1300,10400,1700,17680000,0,0,0,,"Rp422,849"
20563995,TK AISYIYAH 25 WAGE,Kab. Sidoarjo,Sidoarjo,Wage,Kec. Taman,Taman,"Jl. Taruna Axb Kav 298, Wage, Kec. Taman, Kab. Sidoarjo, Jawa Timur 61257",081231557096,-,4 / 2,61257,JL. TARUNA AXB KAV 298,JL. TARUNA AXB KAV 298,Jl. Taruna Axb Kav 298,Jl. Taruna Axb Kav 298,Jl. Taruna Axb Kav 298,TK,Kurikulum Merdeka,A,Kurikulum Merdeka,DZURODATUL MAKNUN,PUTRI SALSABILA SUTARDJA,131,81231557096,2021,2008,17,AI5048,Pimpinan Daerah Muhammadiyah (PDM) Kab. Sidoarjo,108,9,5500000,644,3542000000,9,11,1,10,0,1,5500,44000,1700,74800000,0,1,0,,"Rp374,040"
69970843,SD ISLAM AULIA,Kab. Sidoarjo,Sidoarjo,Prambon,Kec. Prambon,Prambon,"Jl. Ronggolawe No 1, Prambon, Kec. Prambon, Kab. Sidoarjo, Jawa Timur 61264",087766885947,http://www.sdiaulia.blogspot.com,1 / 1,61264,Jl. Ronggolawe No 1,Jl. Ronggolawe No 1,Jl. Ronggolawe No 1,Jl. Ronggolawe No 1,Jl. Ronggolawe No 1,SD,Kurikulum Merdeka,A,Kurikulum Merdeka,M Ali Murtadho,NUR KHALIFATUL AZIZAH,130,87766885947,2017,2017,8,AB0638,Fathul Ulum,2,2,1800000,1312,2361600000,6,7,1,6,1,1,450,3600,1700,6120000,0,1,0,,"Rp436,215"
20562729,TK DHARMA WANITA PERSATUAN KEBOAN ANOM,Kab. Sidoarjo,Sidoarjo,Keboananom,Kec. Gedangan,Gedangan,"Jl..Taman Kanak-Kanak, Keboananom, Kec. Gedangan, Kab. Sidoarjo, Jawa Timur 61254",089687976796,-,3 / 2,61254,Jl.TAMAN KANAK-KANAK,Jl.TAMAN KANAK-KANAK,Jl.Taman Kanak-Kanak,Jl.Taman Kanak-Kanak,Jl. Jl.Taman Kanak-Kanak,TK,Kurikulum Merdeka,A,Kurikulum Merdeka,YULI ASTUTIK,NUR IMAMA,129,89687976796,2017,1984,41,AX2059,YAYASAN DHARMA WANITA PERSATUAN SIDOARJO,346,2,5000000,724,3620000000,5,5,1,5,0,1,3600,28800,1700,48960000,0,0,0,,"Rp404,890"
69960387,SD MUHAMMADIYAH 1 KREMBUNG,Kab. Sidoarjo,Sidoarjo,Lemujut,Kec. Krembung,Krembung,"Jl., Raya Lemujut, Lemujut, Kec. Krembung, Kab. Sidoarjo, Jawa Timur 61275",0313199035799,-,3 / 2,61275,"Jl, Raya Lemujut","Jl, Raya Lemujut","Jl, Raya Lemujut","Jl, Raya Lemujut","Jl. Jl, Raya Lemujut",SD,Kurikulum Merdeka,B,Kurikulum Merdeka,Izuddin Karim,Ruly Rachmawati,129,3199035799,2017,2017,8,AI5048,Pimpinan Daerah Muhammadiyah (PDM) Kab. Sidoarjo,108,9,750000,1200,900000000,6,8,4,8,1,1,3600,28800,1700,48960000,0,1,0,,"Rp345,761"
20539880,SD MUHAMMADIYAH 5 PORONG,Kab. Sidoarjo,Sidoarjo,Lajuk,Kec. Porong,Porong,"Jl. Raya Lajuk, Lajuk, Kec. Porong, Kab. Sidoarjo, Jawa Timur 61274",34348450075,http://sdmudimaporong.sch.id,0 / 0,61274,Jl. Raya Lajuk,Jl. Raya Lajuk,Jl. Raya Lajuk,Jl. Raya Lajuk,Jl. Raya Lajuk,SD,Kurikulum Merdeka,A,Kurikulum Merdeka,Kusnaini,RIJALUD DAKWAH,129,34348450075,2022,1938,87,AI5048,Pimpinan Daerah Muhammadiyah (PDM) Kab. Sidoarjo,108,9,1370000,490000,671300000000,6,9,2,6,2,1,16000,128000,1700,217600000,1,1,0,,"Rp508,571"
20561190,TK MUSLIMAT NU 70 AL IHSAN,Kab. Sidoarjo,Sidoarjo,Damarsi,Kec. Buduran,Buduran,"Jl..Pahlawan No. 14, Damarsi, Kec. Buduran, Kab. Sidoarjo, Jawa Timur 61252",085331038016,-,10 / 2,61252,JL.PAHLAWAN NO. 14,JL.PAHLAWAN NO. 14,Jl.Pahlawan No. 14,Jl.Pahlawan No. 14,Jl. Jl.Pahlawan No. 14,TK,Kurikulum Merdeka,A,Kurikulum 2013,Nur Amalah,DIAN MAYASARI,128,85331038016,2022,1984,41,AB0622,Yayasan Pendidikan Muslimat NU Bina Bakti Wanita Perwakilan Kabupaten Sidoarjo,69,4,3500000,924,3234000000,6,5,1,6,0,1,0,0,1700,0,0,1,0,,"Rp380,788"
20563571,TK DHARMA WANITA PERSATUAN PEPELEGI,Kab. Sidoarjo,Sidoarjo,Pepelegi,Kec. Waru,Waru,"Jl. Jatisari Permai X, Pepelegi, Kec. Waru, Kab. Sidoarjo, Jawa Timur 61256",082230917573,-,2 / 10,61256,JL. JATISARI PERMAI X,JL. JATISARI PERMAI X,Jl. Jatisari Permai X,Jl. Jatisari Permai X,Jl. Jatisari Permai X,TK,Kurikulum Merdeka,B,Kurikulum Merdeka,Wiwit Kurniatina,Diah Indayati,128,82230917573,2020,1986,39,AX2059,YAYASAN DHARMA WANITA PERSATUAN SIDOARJO,346,2,7530000,375,2823750000,6,5,1,7,0,0,1300,10400,1700,17680000,0,0,0,,"Rp422,849"
70008767,SDI ASH SHIDDIQ,Kab. Sidoarjo,Sidoarjo,Siwalan Panji,Kec. Buduran,Buduran,"Jl. Khr Abbas Ii, Siwalan Panji, Kec. Buduran, Kab. Sidoarjo, Jawa Timur ",,-,/,,Jl. KHR Abbas II,Jl. KHR Abbas II,Jl. Khr Abbas Ii,Jl. Khr Abbas Ii,Jl. Khr Abbas Ii,SD,Kurikulum Merdeka,B,Kurikulum Merdeka,M. NAIM,Farih Muhammad,127,,2020,2020,5,AK0961,Abdullah Siddiq,3,3,3500000,2400,8400000000,6,11,2,6,0,0,2200,17600,1700,29920000,0,0,0,,"Rp530,822"
20540059,SMA KEMALA BHAYANGKARI 4,Kab. Sidoarjo,Sidoarjo,Medaeng,Kec. Waru,Waru,"Jl. Letjen Sutoyo No. 1, Medaeng, Kec. Waru, Kab. Sidoarjo, Jawa Timur 61256",031318537127,http://www.smakemalabhayangkari4sda.com,19 / 5,61256,JL. LETJEN SUTOYO NO. 1,JL. LETJEN SUTOYO NO. 1,Jl. Letjen Sutoyo No. 1,Jl. Letjen Sutoyo No. 1,Jl. Letjen Sutoyo No. 1,SMA,Kurikulum Merdeka,A,Kurikulum Merdeka,Kuswin,RITA DWI PUJI ASTUTIK,127,318537127,2024,1982,43,AA0760,Yayasan Kemala Bhayangkari,681,9,7530000,5456,41083680000,6,6,1,6,3,1,23,184,1700,312800,1,0,0,,"Rp451,980"
20501783,SMP PROKLAMASI BALONGBENDO,Kab. Sidoarjo,Sidoarjo,Suwaluh,Kec. Balong Bendo,Balong Bendo,"Jl. Raya Balongbendo No. 10, Suwaluh, Kec. Balong Bendo, Kab. Sidoarjo, Jawa Timur 61263",031318989611,http://smpproklamasi.sch.id,3 / 1,61263,Jl. Raya Balongbendo No. 10,Jl. Raya Balongbendo No. 10,Jl. Raya Balongbendo No. 10,Jl. Raya Balongbendo No. 10,Jl. Raya Balongbendo No. 10,SMP,Kurikulum Merdeka,A,Kurikulum Merdeka,Abdul Kohar,DWI BRATA SURYA PRANATA,126,318989611,2019,1972,53,AX7673,YAYASAN PERGURUAN BUDI PEKERTI BALONGBENDO,1,1,1200000,0,0,5,10,5,10,3,1,10598,84784,1700,144132800,1,0,0,,"Rp510,833"
69962501,TK ULUMUL HIKMAH,Kab. Sidoarjo,Sidoarjo,Rejeni,Kec. Krembung,Krembung,"Jl. Rejeni, Rejeni, Kec. Krembung, Kab. Sidoarjo, Jawa Timur 61275",089612539834,-,2 / 1,61275,,,,Jl. Rejeni,Jl. Rejeni,TK,Kurikulum Merdeka,B,Kurikulum Merdeka,NUR AININ KHOIRIYAH,CINDY MAULIDDIA,126,89612539834,2017,2017,8,AB0532,ulumul hikmah,2,2,750000,765,573750000,7,6,1,7,0,0,5100,40800,1700,69360000,0,1,0,,"Rp409,157"
20563546,TK AL MUSLIM,Kab. Sidoarjo,Sidoarjo,Wadungasri,Kec. Waru,Waru,"Jl. Raya Wadung Asri No. 39F, Wadungasri, Kec. Waru, Kab. Sidoarjo, Jawa Timur 61256",031318681416,http://www.almuslim.or.id,2 / 7,61256,JL. RAYA WADUNG ASRI NO. 39F,JL. RAYA WADUNG ASRI NO. 39F,Jl. Raya Wadung Asri No. 39F,Jl. Raya Wadung Asri No. 39F,Jl. Raya Wadung Asri No. 39F,TK,Kurikulum Merdeka,A,Kurikulum Merdeka,Siti Aminah,heny ismiya,126,318681416,2020,1986,39,AN0907,Yayasan Al Muslim Jawa Timur,8,6,7530000,2600,19578000000,8,13,1,10,0,1,3600,28800,1700,48960000,1,1,0,,"Rp577,892"
20561085,TK DARUL HIKMAH,Kab. Sidoarjo,Sidoarjo,Kemasan,Kec. Krian,Krian,"Jl. Mojosantren, Kemasan, Kec. Krian, Kab. Sidoarjo, Jawa Timur 61262",082132344896,-,9 / 3,61262,MOJOSANTREN,MOJOSANTREN,Mojosantren,Mojosantren,Jl. Mojosantren,TK,Kurikulum Merdeka,A,Kurikulum Merdeka,Ainun Yulifatin,Zuliana,125,82132344896,2017,1995,30,AB0738,YPI DARUL HIKMAH,4,2,2600000,840,2184000000,9,9,1,12,0,0,1299,10392,1700,17666400,0,1,0,,"Rp455,188"
P9997400,PKBM AL UMM,Kab. Sidoarjo,Sidoarjo,Kendalsewu,Kec. Tarik,Tarik,"Jl. Kendalsewu, Kendalsewu, Kec. Tarik, Kab. Sidoarjo, Jawa Timur 61265",0313199882556,-,6 / 2,61265,Kendalsewu,Kendalsewu,Kendalsewu,Kendalsewu,Jl. Kendalsewu,PKBM,Kurikulum Merdeka,A,Kurikulum Merdeka,KUSTINI,Shofiyyah,125,3199882556,2022,2018,7,,,0,0,1250000,738,922500000,9,13,2,10,0,0,5500,44000,1700,74800000,0,1,0,,"Rp422,860"
20563610,TK PARLAOENGAN,Kab. Sidoarjo,Sidoarjo,Wadungasri,Kec. Waru,Waru,"Jl. Wadungasri I 25-27, Wadungasri, Kec. Waru, Kab. Sidoarjo, Jawa Timur 61256",031318687178,-,2 / 7,61256,Jl. Wadungasri I 25-27,Jl. Wadungasri I 25-27,Jl. Wadungasri I 25-27,Jl. Wadungasri I 25-27,Jl. Wadungasri I 25-27,TK,Kurikulum Merdeka,B,Kurikulum Merdeka,Roihatul Jannah,Rizka Kurniawati Dwi Cahyani,125,318687178,2019,2008,17,,,0,0,7530000,3300,24849000000,8,7,2,8,0,0,2200,17600,1700,29920000,0,0,0,,"Rp533,384"
P2961703,PKBM AL HIKMAH,Kab. Sidoarjo,Sidoarjo,Pekarungan,Kec. Sukodono,Sukodono,"Jl. Raya Sukodono, Pekarungan, Kec. Sukodono, Kab. Sidoarjo, Jawa Timur 61258",031318830995,-,1 / 2,61258,Jl. Raya Sukodono,Jl. Raya Sukodono,Jl. Raya Sukodono,Jl. Raya Sukodono,Jl. Raya Sukodono,PKBM,Kurikulum Merdeka,B,Kurikulum Merdeka,Yangga Dzikrin Nur,Ismawati,124,318830995,2022,2006,19,,,0,0,2200000,1740,3828000000,9,4,1,13,0,1,6500,52000,1700,88400000,0,1,0,,"Rp409,157"
20563614,TK MUSLIMAT NU 98 DARUL ULUM,Kab. Sidoarjo,Sidoarjo,Bungurasih,Kec. Waru,Waru,"Jl. Bungurasih Tengah, Bungurasih, Kec. Waru, Kab. Sidoarjo, Jawa Timur 61256",0895622324336,-,2 / 3,61256,BUNGURASIH TENGAH,BUNGURASIH TENGAH,Bungurasih Tengah,Bungurasih Tengah,Jl. Bungurasih Tengah,TK,Kurikulum Merdeka,A,Kurikulum Merdeka,Mariah Ulfah,Anis Musdlolifah,124,895622324336,2021,2006,19,,,0,0,7530000,400,3012000000,4,3,1,5,0,0,3500,28000,1700,47600000,0,1,0,,"Rp436,198"
20561196,TK DHARMA WANITA PERSATUAN ENTALSEWU,Kab. Sidoarjo,Sidoarjo,Entalsewu,Kec. Buduran,Buduran,"Jl. Mbah Demang Sosro Rejo, Entalsewu, Kec. Buduran, Kab. Sidoarjo, Jawa Timur 61252",085731239921,-,9 / 3,61252,JL. MBAH DEMANG SOSRO REJO,JL. MBAH DEMANG SOSRO REJO,Jl. Mbah Demang Sosro Rejo,Jl. Mbah Demang Sosro Rejo,Jl. Mbah Demang Sosro Rejo,TK,Kurikulum Merdeka,B,Kurikulum Merdeka,Inna Kurniawati,INNA KURNIAWATI,123,85731239921,2022,1984,41,AX2059,YAYASAN DHARMA WANITA PERSATUAN SIDOARJO,346,2,3500000,312,1092000000,6,7,1,4,0,0,4400,35200,1700,59840000,0,0,0,,"Rp405,606"
20561582,TK AISYIYAH BUSTANUL ATHFAL I,Kab. Sidoarjo,Sidoarjo,Sedati Gede,Kec. Sedati,Sedati,"Jl. H. Syukur No. 65 - 67, Sedati Gede, Kec. Sedati, Kab. Sidoarjo, Jawa Timur 61253",085607336782,-,15 / 8,61253,JL. H. SYUKUR NO. 65 - 67,JL. H. SYUKUR NO. 65 - 67,Jl. H. Syukur No. 65 - 67,Jl. H. Syukur No. 65 - 67,Jl. H. Syukur No. 65 - 67,TK,Kurikulum Merdeka,A,Kurikulum Merdeka,ROUDHOTUS SA ADAH,Busima,123,85607336782,2022,2005,20,AI5048,Pimpinan Daerah Muhammadiyah (PDM) Kab. Sidoarjo,108,9,5800000,545,3161000000,6,6,3,8,0,0,1600,12800,1700,21760000,0,1,0,,"Rp364,622"
69965447,SD Plus Cahaya Budaya,Kab. Sidoarjo,Sidoarjo,Jenggot,Kec. Krembung,Krembung,"Jl. Nusa Indah, Jenggot, Kec. Krembung, Kab. Sidoarjo, Jawa Timur 61275",081332728279,-,9 / 4,61275,Jl. Nusa Indah,Jl. Nusa Indah,Jl. Nusa Indah,Jl. Nusa Indah,Jl. Nusa Indah,SD,Kurikulum Merdeka,B,Kurikulum 2013,Muhammad Fikki Afandi,Akhmad Fatoni,121,81332728279,2017,2017,8,AB0513,PONDOK PESANTREN BURHANUL HIDAYAH,2,2,750000,176,132000000,6,13,3,6,1,1,900,7200,1700,12240000,0,0,0,,"Rp417,451"
20563549,TK AL FALAH ASSALAM,Kab. Sidoarjo,Sidoarjo,Tropodo,Kec. Waru,Waru,"Jl. Raya Wisma Tropodo Fg-20, Tropodo, Kec. Waru, Kab. Sidoarjo, Jawa Timur 61256",031318684277,-,50 / 6,61256,JL. RAYA WISMA TROPODO FG-20,JL. RAYA WISMA TROPODO FG-20,Jl. Raya Wisma Tropodo Fg-20,Jl. Raya Wisma Tropodo Fg-20,Jl. Raya Wisma Tropodo Fg-20,TK,Kurikulum Merdeka,A,Kurikulum Merdeka,WAHYUNING TIRTO DEWI,NINIES HARIJATI,120,318684277,2020,2009,16,AN0975,YAYASAN PENDIDIKAN AL FALAH ASSALAM,4,4,7530000,900,6777000000,9,11,1,9,0,0,1300,10400,1700,17680000,0,1,0,,"Rp426,559"
20501873,SMA MUHAMMADIYAH 4,Kab. Sidoarjo,Sidoarjo,Lajuk,Kec. Porong,Porong,"Jl. Raya Lajuk, Lajuk, Kec. Porong, Kab. Sidoarjo, Jawa Timur 61274",0313438451781,http://www.smampor4.sch.id,0 / 0,61274,JL. RAYA LAJUK,JL. RAYA LAJUK,Jl. Raya Lajuk,Jl. Raya Lajuk,Jl. Raya Lajuk,SMA,Kurikulum Merdeka,A,Kurikulum Merdeka,Rizna Maharani,Muhammad Najih Fairuzzamani,119,3438451781,2018,1987,38,AB4667,Pimpinan Wilayah Muhammadiyah (PWM) Prov. Jawa Timur,198,4,1370000,3000,4110000000,5,11,1,8,4,1,2996,23968,1700,40745600,1,1,0,,"Rp479,494"
20563184,TK PUSPA BANGSA,Kab. Sidoarjo,Sidoarjo,Kedungwonokerto,Kec. Prambon,Prambon,"Jl. Nakula, Kedungwonokerto, Kec. Prambon, Kab. Sidoarjo, Jawa Timur 61264",081216250737,-,7 / 3,61264,JL NAKULA,JL NAKULA,Jl Nakula,Jl Nakula,Jl. Jl Nakula,TK,Kurikulum Merdeka,B,Kurikulum Merdeka,SRI RAHAYU,NUR HIDAYATI,119,81216250737,2020,2014,11,AL6729,PENDIDIKAN PUSPA BANGSA,2,2,1800000,298,536400000,8,9,2,9,0,0,900,7200,1700,12240000,0,0,0,,"Rp417,451"
20563940,TK DHARMA WANITA PERSATUAN PENAMBANGAN,Kab. Sidoarjo,Sidoarjo,Penambangan,Kec. Balong Bendo,Balong Bendo,"Jl. Pisang, Penambangan, Kec. Balong Bendo, Kab. Sidoarjo, Jawa Timur 61263",085648576876,http://tkpenambangan.blogspot.com,12 / 3,61263,JL. PISANG,JL. PISANG,Jl. Pisang,Jl. Pisang,Jl. Pisang,TK,Kurikulum Merdeka,A,Kurikulum Merdeka,ENDAH WAHYUNINGSIH,"Pamuji Septya Rahayu, S.Pd",118,85648576876,2020,1991,34,AX2059,YAYASAN DHARMA WANITA PERSATUAN SIDOARJO,346,2,1200000,0,0,6,6,1,7,0,1,900,7200,1700,12240000,0,0,0,,"Rp423,306"
20539968,SMP DHARMA WANITA 7,Kab. Sidoarjo,Sidoarjo,Kalitengah,Kec. Tanggulangin,Tanggulangin,"Jl. Kalitengah Utara, Kalitengah, Kec. Tanggulangin, Kab. Sidoarjo, Jawa Timur 61272",031318964785,http://www.smpdw7sda.sch.id,1 / 1,61272,Kalitengah Utara,Kalitengah Utara,Kalitengah Utara,Kalitengah Utara,Jl. Kalitengah Utara,SMP,Kurikulum Merdeka,B,Kurikulum Merdeka,"Andri Mudaironi, S.pd",Nadia Resti Cahya Putri,118,318964785,2015,1980,45,AG9091,Pendidikan Dharma Wanita Persatuan kabupaten sidoarjo,14,3,3000000,630,1890000000,6,11,2,6,2,1,5500,44000,1700,74800000,1,0,0,,"Rp417,457"
69816776,KB TARBIYATUS SHIBYAN,Kab. Sidoarjo,Sidoarjo,Sidokerto,Kec. Buduran,Buduran,"Jl. Klanggri Raya, Sidokerto, Kec. Buduran, Kab. Sidoarjo, Jawa Timur 61252",081330214571,-,2 / 6,61252,KLANGGRI RAYA,KLANGGRI RAYA,Klanggri Raya,Klanggri Raya,Jl. Klanggri Raya,KB,Kurikulum Merdeka,B,Kurikulum Merdeka,ROSDIANA,Rosdiana,117,81330214571,2015,2010,15,,,0,0,3500000,187,654500000,7,7,1,7,0,0,900,7200,1700,12240000,0,0,0,,"Rp417,451"
20563223,TK ANAK SHOLEH,Kab. Sidoarjo,Sidoarjo,Kloposepuluh,Kec. Sukodono,Sukodono,"Jl. Perum Pasegan Asri Kloposepuluh, Kloposepuluh, Kec. Sukodono, Kab. Sidoarjo, Jawa Timur 61258",0313199036360,-,15 / 3,61258,PERUM PASEGAN ASRI KLOPOSEPULUH,PERUM PASEGAN ASRI KLOPOSEPULUH,Perum Pasegan Asri Kloposepuluh,Perum Pasegan Asri Kloposepuluh,Jl. Perum Pasegan Asri Kloposepuluh,TK,Kurikulum Merdeka,A,Kurikulum Merdeka,Ida Rislina,Dwi Indarwatik,117,3199036360,2021,2007,18,,,0,0,2200000,374,822800000,6,9,2,6,0,1,4500,36000,1700,61200000,0,0,0,,"Rp436,665"
69970539,SMA ISLAM AS SAKINAH,Kab. Sidoarjo,Sidoarjo,Suko,Kec. Sidoarjo,Sidoarjo,"Jl. Sungon, Suko, Kec. Sidoarjo, Kab. Sidoarjo, Jawa Timur 61224",0318077211,http://smaislamassakinahsidoarjo.sch.id,21 / 6,61224,Jl. Sungon,Jl. Sungon,Jl. Sungon,Jl. Sungon,Jl. Sungon,SMA,Kurikulum Merdeka,A,Kurikulum Merdeka,NUR MUFIDA,"Mashudi Harianto, S.Pd",116,8077211,2023,2016,9,AI5101,Perkumpulan Keluarga Sakinah,2,2,4500000,40680,183060000000,5,10,1,5,6,1,80000,640000,1700,1088000000,1,1,0,,"Rp904,516"
20564008,TKM NU 84 DARUL MUTA ALLIMIN,Kab. Sidoarjo,Sidoarjo,Tawangsari,Kec. Taman,Taman,"Jl. Kh. Raden Mas Ali No. 3 Tawangsari, Tawangsari, Kec. Taman, Kab. Sidoarjo, Jawa Timur 61257",085100780257,-,3 / 1,61257,Jl. KH. RADEN MAS ALI No. 3 TAWANGSARI,Jl. KH. RADEN MAS ALI No. 3 TAWANGSARI,Jl. Kh. Raden Mas Ali No. 3 Tawangsari,Jl. Kh. Raden Mas Ali No. 3 Tawangsari,Jl. Kh. Raden Mas Ali No. 3 Tawangsari,TK,Kurikulum Merdeka,B,Kurikulum Merdeka,Dewi Sun'ah,VIBRI PUJI LESTARI,116,85100780257,2017,1984,41,AB0622,Yayasan Pendidikan Muslimat NU Bina Bakti Wanita Perwakilan Kabupaten Sidoarjo,69,4,5500000,200,1100000000,6,5,1,6,0,0,900,7200,1700,12240000,0,1,0,,"Rp422,849"
20563145,TK M NU 18 ASSASUL HUDA,Kab. Sidoarjo,Sidoarjo,Randegan,Kec. Tanggulangin,Tanggulangin,"Jl. Masjid, Randegan, Kec. Tanggulangin, Kab. Sidoarjo, Jawa Timur 61272",085784670237,-,7 / 2,61272,JL. MASJID,JL. MASJID,Jl. Masjid,Jl. Masjid,Jl. Masjid,TK,Kurikulum Merdeka,A,Kurikulum Merdeka,NUR YATIMAH,Irma Ely Sugianti,116,85784670237,2015,1990,35,AE2642,ASASUT TAQWA,3,2,3000000,661,1983000000,7,7,1,7,0,0,1300,10400,1700,17680000,0,0,0,,"Rp440,798"
20501895,SLB AISYIYAH,Kab. Sidoarjo,Sidoarjo,Kemasan,Kec. Krian,Krian,"Jl. Raya Subakir Jl. Semaji, Kemasan, Kec. Krian, Kab. Sidoarjo, Jawa Timur 61262",031318989482,-,12 / 4,61262,Jl. Raya Subakir Jl. Semaji,Jl. Raya Subakir Jl. Semaji,Jl. Raya Subakir Jl. Semaji,Jl. Raya Subakir Jl. Semaji,Jl. Raya Subakir Jl. Semaji,SLB,Kurikulum Merdeka,B,Kurikulum Merdeka,Ariana Agustin,FAUJATUL KHASANAH,115,318989482,2023,2023,2,AB4667,Pimpinan Wilayah Muhammadiyah (PWM) Prov. Jawa Timur,198,4,2600000,280,728000000,14,11,1,4,0,1,5500,44000,1700,74800000,0,1,0,,"Rp382,653"
69965382,SMA Islam Al Amin,Kab. Sidoarjo,Sidoarjo,Suko,Kec. Sukodono,Sukodono,"Jl. Suko Legok, Suko, Kec. Sukodono, Kab. Sidoarjo, Jawa Timur 61258",,-,13 / 5,61258,Jl. Suko Legok,Jl. Suko Legok,Jl. Suko Legok,Jl. Suko Legok,Jl. Suko Legok,SMA,Kurikulum Merdeka,A,Kurikulum Merdeka,ARIEF WAHYU MAULANA,Muhammad Rizki Wisnu,115,,2016,2016,9,AE2749,PON PES BAHRULHIDAYAH,2,2,2200000,1984,4364800000,5,6,1,6,2,1,16000,128000,1700,217600000,0,1,0,,"Rp599,935"
20540094,SMK WIDYA KARYA TAMAN,Kab. Sidoarjo,Sidoarjo,Ketegan,Kec. Taman,Taman,"Jl. Satria No. 24, Ketegan, Kec. Taman, Kab. Sidoarjo, Jawa Timur 61257",031317871711,http://smkwidyakaryataman.sch.id,8 / 2,61257,JL. SATRIA NO. 24,JL. SATRIA NO. 24,Jl. Satria No. 24,Jl. Satria No. 24,Jl. Satria No. 24,SMK,Kurikulum Merdeka,B,Kurikulum Merdeka,Siti Kasanah,YOGA SEPTIAN MISBAHUR,115,317871711,2024,1999,26,AO0395,Yayasan Pendidikan Taman,2,2,5500000,10000,55000000000,6,13,1,6,1,2,1300,10400,1700,17680000,1,0,0,,"Rp500,859"
69816414,KB MUSTABSYIROH,Kab. Sidoarjo,Sidoarjo,Kalitengah,Kec. Tanggulangin,Tanggulangin,"Jl. Raden Wijaya Kalitengah Utara, Kalitengah, Kec. Tanggulangin, Kab. Sidoarjo, Jawa Timur 61272",087856777754,-,3 / 1,61272,Jl. Raden Wijaya Kalitengah Utara,Jl. Raden Wijaya Kalitengah Utara,Jl. Raden Wijaya Kalitengah Utara,Jl. Raden Wijaya Kalitengah Utara,Jl. Raden Wijaya Kalitengah Utara,KB,Kurikulum Merdeka,B,Kurikulum 2013,"Zahrotul Muflichah,S.Pd",ZAHROTUL MUFLICHAH,115,87856777754,2020,2011,14,AE2663,Mustabsyiroh,1,1,3000000,198,594000000,5,5,1,6,0,1,0,0,1700,0,0,0,0,,"Rp417,451"
20563863,TK THORIQUSSALAM,Kab. Sidoarjo,Sidoarjo,Sepande,Kec. Candi,Candi,"Jl. Cendana, Sepande, Kec. Candi, Kab. Sidoarjo, Jawa Timur 61271",082230340519,-,14 / 4,61271,JL. CENDANA,JL. CENDANA,Jl. Cendana,Jl. Cendana,Jl. Cendana,TK,Kurikulum Merdeka,A,Kurikulum Merdeka,Zainul Mufida,novi novariani,114,82230340519,2018,1986,39,AB0622,Yayasan Pendidikan Muslimat NU Bina Bakti Wanita Perwakilan Kabupaten Sidoarjo,69,4,2670000,1000,2670000000,7,6,1,8,0,0,900,7200,1700,12240000,0,0,0,,"Rp377,404"
70006035,TK. RAUDLATUL ILMI,Kab. Sidoarjo,Sidoarjo,Jogosatru,Kec. Sukodono,Sukodono,"Jl. Ketawang, Jogosatru, Kec. Sukodono, Kab. Sidoarjo, Jawa Timur 61258",085648699538,-,17 / 4,61258,Jl. Ketawang,Jl. Ketawang,Jl. Ketawang,Jl. Ketawang,Jl. Ketawang,TK,Kurikulum Merdeka,B,Kurikulum Merdeka,DEWI FARAH ADIBAH,DEWI FARAH ADIBAH,114,85648699538,2020,2020,5,AX5274,YAYASAN DIYANOFA BUDI LUHUR,1,1,2200000,310,682000000,5,7,2,5,0,0,1300,10400,1700,17680000,0,0,0,,"Rp417,451"
P9962802,PKBM Alam Rumah Matahari,Kab. Sidoarjo,Sidoarjo,Wilayut,Kec. Sukodono,Sukodono,"Jl. Klagen, Wilayut, Kec. Sukodono, Kab. Sidoarjo, Jawa Timur 61258",085236612316,http://www.rumahmatahari.com,2 / 1,61258,Jl. Klagen,Jl. Klagen,Jl. Klagen,Jl. Klagen,Jl. Klagen,PKBM,Kurikulum Merdeka,A,Kurikulum Merdeka,Heri Suwignyo,sekolah alam rumah matahari,114,85236612316,2017,2017,8,,,0,0,2200000,180,396000000,14,6,1,11,0,0,1300,10400,1700,17680000,1,1,0,,"Rp417,451"
